############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of GFC measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 4
############################################################
# mapping information between lattice index and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0 0.875 0.625 0.0448265 0 0.00267992 0.000281847 0.00071536 2.90782e-05 0.00267992 -0.000281847 0.0458691 0 0.01777 -3.239e-05 0.00071536 -2.90782e-05 0.01777 3.239e-05 0.154104 9.68025e-23
0 0.875 0.75 0.0289567 3.53597e-22 0.000178114 -2.34357e-05 0.000704807 -0.000168487 0.000178114 2.34357e-05 0.0316422 0 0.0204767 -9.9763e-06 0.000704807 0.000168487 0.0204767 9.9763e-06 0.0874654 0
0 0.875 0.875 0.0154423 0 0.000799451 9.95308e-05 -0.000729784 -0.000113432 0.000799451 -9.95308e-05 0.0226115 0 0.00587374 -3.23817e-05 -0.000729784 0.000113432 0.00587374 3.23817e-05 0.0185304 1.4081e-21
0.125 0 0 0.0263114 -2.89078e-20 -0.0121092 2.04915e-05 -0.00833927 -3.47469e-05 -0.0121092 -2.04915e-05 0.0120077 -8.45742e-21 0.00488405 -8.09335e-05 -0.00833927 3.47469e-05 0.00488405 8.09335e-05 0.00910553 -9.85668e-21
0.125 0 0.125 0.0263906 1.30869e-20 -0.00618114 0.000101647 0.00927855 2.10275e-05 -0.00618114 -0.000101647 0.0179113 -5.63828e-21 -0.00544952 0.000135331 0.00927855 -2.10275e-05 -0.00544952 -0.000135331 0.022411 4.22429e-21
0.125 0 0.25 0.03142 0 -0.00070627 -0.000410057 0.0174256 -0.000107094 -0.00070627 0.000410057 0.0294432 -5.09776e-21 -0.00949667 -4.87826e-05 0.0174256 0.000107094 -0.00949667 4.87826e-05 0.0852617 5.6894e-21
0.125 0 0.375 0.045807 0 -0.00223106 0.00180189 0.0175676 3.07215e-05 -0.00223106 -0.00180189 0.0450493 -2.81914e-21 -0.00861582 0.000296704 0.0175676 -3.07215e-05 -0.00861582 -0.000296704 0.165348 0
0.125 0 0.5 0.0573222 0 -0.00625447 -5.01758e-06 0.00801955 -5.31622e-05 -0.00625447 5.01758e-06 0.0480962 8.80981e-23 -0.00331673 -4.85437e-05 0.00801955 5.31622e-05 -0.00331673 4.85437e-05 0.207025 1.39764e-21
0.125 0 0.625 0.0579969 3.51888e-22 -0.0111098 -0.000101968 -0.00463185 -8.86839e-05 -0.0111098 0.000101968 0.0438145 -1.76196e-22 0.0035556 -7.87774e-05 -0.00463185 8.86839e-05 0.0035556 7.87774e-05 0.190979 0
0.125 0 0.75 0.0496754 7.03777e-22 -0.0161136 4.02704e-06 -0.0155333 -3.14802e-05 -0.0161136 -4.02704e-06 0.0300525 3.52392e-22 0.00969517 -2.63943e-05 -0.0155333 3.14802e-05 0.00969517 2.63943e-05 0.140528 2.57593e-21
0.125 0 0.875 0.0364534 3.8166e-21 -0.0159541 2.36112e-05 -0.0196209 -0.00010388 -0.0159541 -2.36112e-05 0.0174565 0 0.0113701 6.3804e-05 -0.0196209 0.00010388 0.0113701 -6.3804e-05 0.061887 2.49791e-22
0.125 0.125 0 0.0205358 -1.40877e-20 0.00431903 0.000175824 -0.00530216 0.000100275 0.00431903 -0.000175824 0.0167382 -5.63828e-21 -0.00242354 -0.000266863 -0.00530216 -0.000100275 -0.00242354 0.000266863 0.0188607 1.07405e-20
0.125 0.125 0.125 0.0254412 -1.08109e-20 0.0113341 1.55554e-05 0.00802221 -9.3148e-06 0.0113341 -1.55554e-05 0.0124593 -5.14449e-21 0.00497798 2.10321e-05 0.00802221 9.3148e-06 0.00497798 -2.10321e-05 0.00902394 -4.22429e-21
0.125 0.125 0.25 0.0367989 0 0.0161221 -1.51803e-05 0.0196889 -0.000114102 0.0161221 1.51803e-05 0.0185009 -1.40957e-21 0.0113225 -2.20479e-05 0.0196889 0.000114102 0.0113225 2.20479e-05 0.0620356 1.00397e-21
0.125 0.125 0.375 0.0527312 0 0.0183048 -2.49198e-05 0.0149803 0.000149889 0.0183048 2.49198e-05 0.0314836 2.11435e-21 0.00869664 6.37771e-05 0.0149803 -0.000149889 0.00869664 -6.37771e-05 0.132791 0
0.125 0.125 0.5 0.0554508 -3.97576e-22 0.0109259 2.92792e-06 0.00719979 4.74358e-05 0.0109259 -2.92792e-06 0.0433644 7.04785e-22 0.00411394 0.000273782 0.00719979 -4.74358e-05 0.00411394 -0.000273782 0.204969 0
0.125 0.125 0.625 0.0572397 0 0.00539508 0.000123327 -0.00651216 2.02392e-05 0.00539508 -0.000123327 0.0498664 0 -0.00386478 4.57565e-05 -0.00651216 -2.02392e-05 -0.00386478 -4.57565e-05 0.216911 0
0.125 0.125 0.75 0.0446021 0 0.000146858 -0.000103152 -0.0148716 2.73288e-05 0.000146858 0.000103152 0.0413686 0 -0.00900006 5.21808e-05 -0.0148716 -2.73288e-05 -0.00900006 -5.21808e-05 0.15442 0
0.125 0.125 0.875 0.0316075 -1.75944e-21 0.00221671 -0.000141569 -0.0159866 -4.42799e-05 0.00221671 0.000141569 0.0296715 0 -0.00946334 -3.05376e-05 -0.0159866 4.42799e-05 -0.00946334 3.05376e-05 0.0838893 0
0.125 0.25 0 0.0315961 0 0.0191743 -0.0002601 -0.00899829 -0.000344044 0.0191743 0.0002601 0.0833176 8.68358e-20 -0.0301758 0.000228951 -0.00899829 0.000344044 -0.0301758 -0.000228951 0.0440434 2.25296e-20
0.125 0.25 0.125 0.0366288 4.24566e-21 0.0241133 1.26818e-05 0.00900865 5.24313e-05 0.0241133 -1.26818e-05 0.0643262 -6.4701e-21 -0.0050201 -1.12388e-05 0.00900865 -5.24313e-05 -0.0050201 1.12388e-05 0.0157136 -2.8162e-21
0.125 0.25 0.25 0.0479791 -3.37813e-20 0.0259954 -0.00014875 0.0189002 0.000273346 0.0259954 0.00014875 0.0557211 -2.58925e-20 0.0171738 -0.0003052 0.0189002 -0.000273346 0.0171738 0.0003052 0.0431226 -1.12648e-20
0.125 0.25 0.375 0.0622421 0 0.0253816 -7.23285e-05 0.0197927 -0.000176272 0.0253816 7.23285e-05 0.0618393 0 0.0310387 -0.000112001 0.0197927 0.000176272 0.0310387 0.000112001 0.106856 0
0.125 0.25 0.5 0.0724599 2.81511e-21 0.0236882 0.000178688 0.00776298 -0.000177184 0.0236882 -0.000178688 0.0758485 1.40957e-20 0.0260122 4.85397e-05 0.00776298 0.000177184 0.0260122 -4.85397e-05 0.178035 0
0.125 0.25 0.625 0.0668094 0 0.0174838 -5.35562e-05 -0.00776295 6.86214e-05 0.0174838 5.35562e-05 0.0859398 0 0.00539675 9.98699e-05 -0.00776295 -6.86214e-05 0.00539675 -9.98699e-05 0.19621 1.25542e-21
0.125 0.25 0.75 0.0569341 0 0.0120689 -1.37958e-05 -0.016493 0.000112043 0.0120689 1.37958e-05 0.0900868 7.04785e-22 -0.0160863 5.14959e-05 -0.016493 -0.000112043 -0.0160863 -5.14959e-05 0.165157 -5.33698e-21
0.125 0.25 0.875 0.0406857 -5.05839e-22 0.0119971 2.7786e-05 -0.0161129 -1.23556e-06 0.0119971 -2.7786e-05 0.0873405 2.13473e-22 -0.0258867 0.000131683 -0.0161129 1.23556e-06 -0.0258867 -0.000131683 0.104888 0
0.125 0.375 0 0.045836 5.63021e-21 0.0145331 -0.000443519 -0.00757251 -0.000929846 0.0145331 0.000443519 0.139008 6.04289e-20 -0.042056 0.000153676 -0.00757251 0.000929846 -0.042056 -0.000153676 0.0608862 2.8162e-20
0.125 0.375 0.125 0.0471692 -7.03777e-22 0.0205607 2.93752e-05 0.00783642 4.2908e-05 0.0205607 -2.93752e-05 0.128903 2.16512e-21 -0.0249138 3.21577e-05 0.00783642 -4.2908e-05 -0.0249138 -3.21577e-05 0.0364362 -2.11215e-21
0.125 0.375 0.25 0.0624191 1.05566e-21 0.0233391 1.22786e-05 0.0186007 8.07308e-05 0.0233391 -1.22786e-05 0.114393 2.98397e-21 0.00799453 -9.64191e-05 0.0186007 -8.07308e-05 0.00799453 9.64191e-05 0.0481696 -1.4081e-21
0.125 0.375 0.375 0.0813258 0 0.0258887 0.000185884 0.0177716 -0.000320396 0.0258887 -0.000185884 0.116751 -7.10451e-21 0.0368453 8.96697e-05 0.0177716 0.000320396 0.0368453 -8.96697e-05 0.0914804 0
0.125 0.375 0.5 0.0963185 0 0.0277323 0.000161172 0.00338578 0.000350053 0.0277323 -0.000161172 0.128564 3.43542e-21 0.0446832 0.000274062 0.00338578 -0.000350053 0.0446832 -0.000274062 0.145223 -2.75093e-21
0.125 0.375 0.625 0.0917908 1.40755e-21 0.0158919 -0.000321311 -0.0073512 0.000268892 0.0158919 0.000321311 0.135461 9.08058e-21 0.0237223 -0.000292105 -0.0073512 -0.000268892 0.0237223 0.000292105 0.162273 -6.86959e-21
0.125 0.375 0.75 0.0767774 5.63021e-21 0.0151491 0.000347002 -0.0179824 0.000253347 0.0151491 -0.000347002 0.155896 -6.31681e-21 -0.00566256 0.000723732 -0.0179824 -0.000253347 -0.00566256 -0.000723732 0.157228 6.44907e-21
0.125 0.375 0.875 0.056202 -2.81511e-21 0.0158128 -6.58108e-05 -0.0187354 -0.00014472 0.0158128 6.58108e-05 0.161186 1.01561e-20 -0.0432556 -4.96876e-05 -0.0187354 0.00014472 -0.0432556 4.96876e-05 0.114006 5.63239e-21
0.125 0.5 0 0.0570338 2.81511e-21 0.00668259 0.000129205 -0.00663131 0.000162408 0.00668259 -0.000129205 0.192756 2.42069e-21 -0.0537093 1.92618e-05 -0.00663131 -0.000162408 -0.0537093 -1.92618e-05 0.0716841 -7.04049e-22
0.125 0.5 0.125 0.058664 -1.40755e-21 0.0109552 0.000114567 0.00924911 -2.8379e-05 0.0109552 -0.000114567 0.191868 -3.83752e-20 -0.0480072 -0.000160707 0.00924911 2.8379e-05 -0.0480072 0.000160707 0.0599149 5.98441e-21
0.125 0.5 0.25 0.076684 -1.7566e-20 0.0138626 0.000314208 0.022687 -0.000250743 0.0138626 -0.000314208 0.179007 8.3507e-21 -0.0116757 -0.000346424 0.022687 0.000250743 -0.0116757 0.000346424 0.0756519 1.4081e-20
0.125 0.5 0.375 0.0941149 3.23737e-20 0.0131308 0.000154633 0.01893 0.000810999 0.0131308 -0.000154633 0.162204 1.1999e-20 0.0285454 -0.000352615 0.01893 -0.000810999 0.0285454 0.000352615 0.100148 -1.88844e-20
0.125 0.5 0.5 0.10597 0 0.0120843 7.60323e-05 0.00851037 -0.000563391 0.0120843 -7.60323e-05 0.164762 0 0.0560226 -7.80153e-05 0.00851037 0.000563391 0.0560226 7.80153e-05 0.126385 8.63798e-21
0.125 0.5 0.625 0.111084 -1.40755e-21 0.00818121 0.000159593 -0.00845651 -0.000200695 0.00818121 -0.000159593 0.174906 0 0.0455078 -0.000228536 -0.00845651 0.000200695 0.0455078 0.000228536 0.143516 -1.12648e-20
0.125 0.5 0.75 0.0915184 -3.51888e-22 0.00446745 0.000248951 -0.0204309 -1.36417e-06 0.00446745 -0.000248951 0.185781 0 0.0123068 2.98808e-05 -0.0204309 1.36417e-06 0.0123068 -2.98808e-05 0.131548 0
0.125 0.5 0.875 0.074942 0 0.00427562 -3.88266e-05 -0.0145928 -2.78305e-05 0.00427562 3.88266e-05 0.182957 4.36169e-21 -0.0283062 -8.43026e-05 -0.0145928 2.78305e-05 -0.0283062 8.43026e-05 0.0971398 0
0.125 0.625 0 0.0577617 -7.03777e-22 -0.00854232 -7.04696e-05 -0.00810348 1.55174e-07 -0.00854232 7.04696e-05 0.198781 -3.86158e-21 -0.0504332 -5.10181e-05 -0.00810348 -1.55174e-07 -0.0504332 5.10181e-05 0.0604762 2.8162e-21
0.125 0.625 0.125 0.0595507 0 -0.00340472 -0.000101778 0.00908648 -1.08475e-05 -0.00340472 0.000101778 0.194057 0 -0.054715 0.000264844 0.00908648 1.08475e-05 -0.054715 -0.000264844 0.0703425 0
0.125 0.625 0.25 0.0676422 -7.91749e-22 -0.00122671 -6.48205e-05 0.0184018 -1.72663e-05 -0.00122671 6.48205e-05 0.18436 0 -0.0292292 0.000189702 0.0184018 1.72663e-05 -0.0292292 -0.000189702 0.0944625 -6.68492e-21
0.125 0.625 0.375 0.089422 5.80616e-21 -0.00137074 -0.000204334 0.0208676 -0.000269157 -0.00137074 0.000204334 0.186143 0 0.0133259 -0.000217017 0.0208676 0.000269157 0.0133259 0.000217017 0.127074 0
0.125 0.625 0.5 0.113991 7.03777e-22 -0.0036458 -0.000237059 0.00812683 0.000370567 -0.0036458 0.000237059 0.177233 -8.18602e-21 0.0449995 0.000193947 0.00812683 -0.000370567 0.0449995 -0.000193947 0.145379 0
0.125 0.625 0.625 0.109172 0 -0.00825211 -0.000350354 -0.00613472 -6.13996e-05 -0.00825211 0.000350354 0.165303 -1.78027e-21 0.0542154 2.52169e-05 -0.00613472 6.13996e-05 0.0542154 -2.52169e-05 0.127554 -1.60457e-21
0.125 0.625 0.75 0.0965954 1.12604e-20 -0.0108477 -0.000127131 -0.0169223 -0.000466278 -0.0108477 0.000127131 0.164527 -7.05437e-21 0.0290369 0.000135577 -0.0169223 0.000466278 0.0290369 -0.000135577 0.101903 0
0.125 0.625 0.875 0.0718 1.40755e-21 -0.0117097 -0.000132046 -0.0163915 4.67341e-05 -0.0117097 0.000132046 0.180611 0 -0.0116103 -0.000133624 -0.0163915 -4.67341e-05 -0.0116103 0.000133624 0.0703902 0
0.125 0.75 0 0.0461373 -7.03777e-22 -0.01693 1.29149e-05 -0.00788057 0.000114206 -0.01693 -1.29149e-05 0.117275 -1.4337e-20 -0.0226004 5.69203e-05 -0.00788057 -0.000114206 -0.0226004 -5.69203e-05 0.0352508 0
0.125 0.75 0.125 0.0450695 0 -0.0141513 3.57718e-05 0.00702285 2.16333e-05 -0.0141513 -3.57718e-05 0.142414 0 -0.0442568 5.28305e-05 0.00702285 -2.16333e-05 -0.0442568 -5.28305e-05 0.0623947 0
0.125 0.75 0.25 0.0557067 7.03777e-22 -0.0113675 -4.86096e-05 0.0198816 6.55623e-05 -0.0113675 4.86096e-05 0.155215 1.56962e-21 -0.0362867 -0.000268206 0.0198816 -6.55623e-05 -0.0362867 0.000268206 0.115851 -1.50368e-21
0.125 0.75 0.375 0.0756583 5.63021e-21 -0.0128218 -0.000457536 0.0198003 -0.000103625 -0.0128218 0.000457536 0.153454 7.04785e-22 -0.00613726 9.75349e-05 0.0198003 0.000103625 -0.00613726 -9.75349e-05 0.1582 8.16129e-22
0.125 0.75 0.5 0.090335 -7.03777e-21 -0.0138884 0.000297783 0.00917039 -0.000137747 -0.0138884 -0.000297783 0.136219 5.63828e-21 0.0277454 -0.000264587 0.00917039 0.000137747 0.0277454 0.000264587 0.166798 0
0.125 0.75 0.625 0.0943976 0 -0.0208947 0.000246501 -0.0080247 0.000236331 -0.0208947 -0.000246501 0.13299 0 0.0504283 -0.000398774 -0.0080247 -0.000236331 0.0504283 0.000398774 0.148078 -2.28813e-20
0.125 0.75 0.75 0.0814404 -1.12604e-20 -0.024886 0.000361387 -0.0170459 -0.000412764 -0.024886 -0.000361387 0.117976 3.62718e-20 0.0372452 -0.000120272 -0.0170459 0.000412764 0.0372452 0.000120272 0.0926205 0
0.125 0.75 0.875 0.064589 -5.63021e-21 -0.0241558 0.000185058 -0.0192366 -0.000119147 -0.0241558 -0.000185058 0.122391 0 0.00870486 0.000148977 -0.0192366 0.000119147 0.00870486 -0.000148977 0.0480527 1.4081e-21
0.125 0.875 0 0.0365723 -8.04427e-22 -0.0238094 2.45463e-05 -0.00830947 2.86102e-05 -0.0238094 -2.45463e-05 0.0643255 -4.3133e-21 -0.00482194 -6.02099e-05 -0.00830947 -2.86102e-05 -0.00482194 6.02099e-05 0.0156708 -1.4081e-21
0.125 0.875 0.125 0.0308674 0 -0.0153595 0.000146663 0.0065608 0.000254622 -0.0153595 -0.000146663 0.0726803 0 -0.0246368 9.14106e-05 0.0065608 -0.000254622 -0.0246368 -9.14106e-05 0.0425909 0
0.125 0.875 0.25 0.0393234 0 -0.0112139 -6.35479e-05 0.0171312 4.14583e-05 -0.0112139 6.35479e-05 0.084238 -5.63828e-21 -0.0278034 -0.000183198 0.0171312 -4.14583e-05 -0.0278034 0.000183198 0.104627 -3.5697e-22
0.125 0.875 0.375 0.0578726 2.81511e-21 -0.012693 3.61226e-05 0.0193015 0.000123474 -0.012693 -3.61226e-05 0.096982 0 -0.015856 0.000129009 0.0193015 -0.000123474 -0.015856 -0.000129009 0.177666 -4.11733e-21
0.125 0.875 0.5 0.0699186 -5.27832e-22 -0.0173098 -0.000233277 0.00970012 -2.73438e-05 -0.0173098 0.000233277 0.0893619 0 0.00558014 0.000246025 0.00970012 2.73438e-05 0.00558014 -0.000246025 0.196384 2.51531e-21
0.125 0.875 0.625 0.075809 -7.03777e-22 -0.0229249 -0.000386798 -0.00389506 -0.000202472 -0.0229249 0.000386798 0.0777934 1.69148e-20 0.0226079 0.000291299 -0.00389506 0.000202472 0.0226079 -0.000291299 0.168572 -1.66798e-20
0.125 0.875 0.75 0.0650519 -8.9322e-21 -0.0249361 -0.000147888 -0.0138627 1.02046e-07 -0.0249361 0.000147888 0.061042 0 0.026867 6.88626e-05 -0.0138627 -1.02046e-07 0.026867 -6.88626e-05 0.104755 -6.12537e-21
0.125 0.875 0.875 0.0502002 0 -0.0233856 0.000215632 -0.0171032 -0.000137707 -0.0233856 -0.000215632 0.0553249 0 0.0176719 -2.79803e-05 -0.0171032 0.000137707 0.0176719 2.79803e-05 0.0425233 7.04049e-21
0.25 0 0 0.0785593 -2.06163e-19 -0.0333554 -0.000208762 -0.0244845 0.000334328 -0.0333554 0.000208762 0.0401034 -4.51062e-20 0.0130833 0.000655707 -0.0244845 -0.000334328 0.0130833 -0.000655707 0.0288312 -3.37943e-20
0.25 0 0.125 0.0690811 9.96355e-21 -0.0214787 7.78612e-05 -0.00119534 0.000127669 -0.0214787 -7.78612e-05 0.0434106 1.75813e-22 0.000286806 0.000335508 -0.00119534 -0.000127669 0.000286806 -0.000335508 0.0264346 0
0.25 0 0.25 0.0772492 0 -0.0133999 -0.000240363 0.0224574 -0.000312769 -0.0133999 0.000240363 0.0608436 1.12766e-20 -0.0122379 -0.000422643 0.0224574 0.000312769 -0.0122379 0.000422643 0.0675609 1.12648e-20
0.25 0 0.375 0.0890309 0 -0.0122357 -0.00021227 0.0282741 -3.19986e-05 -0.0122357 0.00021227 0.0747424 -2.81914e-21 -0.0147125 -0.000211316 0.0282741 3.19986e-05 -0.0147125 0.000211316 0.126414 2.08448e-21
0.25 0 0.5 0.0997911 5.43522e-21 -0.017565 -9.31222e-05 0.0295865 -2.48188e-05 -0.017565 9.31222e-05 0.0772341 0 -0.0158446 -7.19161e-05 0.0295865 2.48188e-05 -0.0158446 7.19161e-05 0.191049 0
0.25 0 0.625 0.108772 3.51888e-22 -0.0279171 6.2742e-05 0.00231235 -0.000152371 -0.0279171 -6.2742e-05 0.0741374 1.32147e-22 -0.000417461 0.000144491 0.00231235 0.000152371 -0.000417461 -0.000144491 0.178053 5.16911e-22
0.25 0 0.75 0.102486 0 -0.0388774 -9.38564e-05 -0.0189101 0.000221605 -0.0388774 9.38564e-05 0.056027 -5.63828e-21 0.0113847 -0.000174842 -0.0189101 -0.000221605 0.0113847 0.000174842 0.14213 1.31749e-21
0.25 0 0.875 0.087749 0 -0.0371328 2.26236e-05 -0.0320605 0.000244873 -0.0371328 -2.26236e-05 0.0434713 -1.40957e-21 0.018465 -9.46333e-05 -0.0320605 -0.000244873 0.018465 9.46333e-05 0.0722906 1.12648e-20
0.25 0.125 0 0.0796243 -2.64738e-20 -0.0103051 0.000273558 -0.0251408 -3.89809e-05 -0.0103051 -0.000273558 0.0299445 0 0.0064459 -0.000318721 -0.0251408 3.89809e-05 0.0064459 0.000318721 0.0447934 -7.07777e-21
0.25 0.125 0.125 0.0693317 -1.2251e-24 0.000280464 3.23542e-05 0.000142161 9.86365e-06 0.000280464 -3.23542e-05 0.0230151 0 0.0103977 -3.46956e-05 0.000142161 -9.86365e-06 0.0103977 3.46956e-05 0.0157539 -2.8217e-21
0.25 0.125 0.25 0.0758365 1.50094e-20 0.0101028 -0.000148265 0.0238898 3.95777e-05 0.0101028 0.000148265 0.0301077 2.81914e-21 0.00675287 -0.000287223 0.0238898 -3.95777e-05 0.00675287 0.000287223 0.0446701 9.85668e-21
0.25 0.125 0.375 0.0861569 1.13031e-20 0.0135444 -0.000112208 0.0370201 0.000143732 0.0135444 0.000112208 0.0426884 8.80981e-23 0.00136599 -2.92366e-05 0.0370201 -0.000143732 0.00136599 2.92366e-05 0.110171 1.26658e-20
0.25 0.125 0.5 0.0907082 -9.84361e-22 0.00836518 -7.68217e-05 0.0256512 0.00013501 0.00836518 7.68217e-05 0.0549752 -7.04785e-22 -0.00584659 0.000203135 0.0256512 -0.00013501 -0.00584659 -0.000203135 0.170716 -7.60306e-21
0.25 0.125 0.625 0.0954954 2.97463e-22 0.000464552 -0.00015789 0.00100042 0.00020508 0.000464552 0.00015789 0.0557145 -1.40957e-21 -0.00995235 -0.000215757 0.00100042 -0.00020508 -0.00995235 0.000215757 0.197367 -5.39866e-21
0.25 0.125 0.75 0.0948568 1.75944e-22 -0.00781172 -7.97596e-05 -0.0209576 6.55883e-06 -0.00781172 7.97596e-05 0.0582435 0 -0.00631537 -0.000130424 -0.0209576 -6.55883e-06 -0.00631537 0.000130424 0.163795 0
0.25 0.125 0.875 0.0878168 0 -0.0147241 0.000181274 -0.0337865 -0.000178428 -0.0147241 -0.000181274 0.0414373 5.63828e-21 -0.000531309 -9.17985e-05 -0.0337865 0.000178428 -0.000531309 9.17985e-05 0.108817 -1.85345e-20
0.25 0.25 0 0.0804776 1.35221e-20 0.019 -0.000369206 -0.0252952 -0.000229504 0.019 0.000369206 0.0594786 -1.12766e-20 -0.015009 0.000264175 -0.0252952 0.000229504 -0.015009 -0.000264175 0.0691421 0
0.25 0.25 0.125 0.0728006 6.91586e-22 0.0243358 6.55111e-06 0.00133461 -3.62156e-06 0.0243358 -6.55111e-06 0.0459949 2.59006e-22 0.000896864 -4.41744e-05 0.00133461 3.62156e-06 0.000896864 4.41744e-05 0.0249796 -9.90069e-23
0.25 0.25 0.25 0.0799047 0 0.0354275 0.000198281 0.0252358 -0.000325802 0.0354275 -0.000198281 0.0399352 1.12766e-20 0.0150543 0.000528175 0.0252358 0.000325802 0.0150543 -0.000528175 0.0291916 0
0.25 0.25 0.375 0.0891887 3.11398e-21 0.0384853 1.31843e-06 0.0317205 1.63279e-05 0.0384853 -1.31843e-06 0.045945 1.58577e-21 0.0182132 4.78485e-05 0.0317205 -1.63279e-05 0.0182132 -4.78485e-05 0.0774108 7.04049e-22
0.25 0.25 0.5 0.10508 0 0.0390362 3.94125e-05 0.0162871 -0.00012641 0.0390362 -3.94125e-05 0.0610878 2.81914e-21 0.00943351 -6.31417e-05 0.0162871 0.00012641 0.00943351 6.31417e-05 0.140674 -1.61331e-22
0.25 0.25 0.625 0.10702 8.79721e-23 0.0292188 0.000130764 -0.000645929 0.00022282 0.0292188 -0.000130764 0.0741047 0 -0.000335407 5.98641e-05 -0.000645929 -0.00022282 -0.000335407 -5.98641e-05 0.183751 -2.75264e-22
0.25 0.25 0.75 0.107284 0 0.0245859 2.3189e-05 -0.0239787 0.000479416 0.0245859 -2.3189e-05 0.0789531 -1.76196e-22 -0.0141569 -1.28315e-05 -0.0239787 -0.000479416 -0.0141569 1.28315e-05 0.189581 2.34406e-21
0.25 0.25 0.875 0.0941893 -5.63021e-21 0.0143958 -0.000415357 -0.0332745 -6.01118e-05 0.0143958 0.000415357 0.0765845 -1.12766e-20 -0.0202916 0.000325868 -0.0332745 6.01118e-05 -0.0202916 -0.000325868 0.137333 9.84047e-21
0.25 0.375 0 0.0930663 -8.41042e-21 0.0248706 -1.15046e-05 -0.0243139 -0.000289662 0.0248706 1.15046e-05 0.118825 -4.59952e-22 -0.0314525 4.10138e-05 -0.0243139 0.000289662 -0.0314525 -4.10138e-05 0.093647 -2.8162e-21
0.25 0.375 0.125 0.0832765 2.7266e-20 0.0400236 -0.000264547 0.000281617 -4.17639e-05 0.0400236 0.000264547 0.10103 1.06401e-20 -0.020274 8.96574e-05 0.000281617 4.17639e-05 -0.020274 -8.96574e-05 0.0462267 2.8162e-21
0.25 0.375 0.25 0.0947 -1.87239e-20 0.0474925 -7.32697e-06 0.0291524 6.73924e-05 0.0474925 7.32697e-06 0.0899915 -4.93349e-21 0.00489799 1.70671e-05 0.0291524 -6.73924e-05 0.00489799 -1.70671e-05 0.0374808 -3.52024e-22
0.25 0.375 0.375 0.10849 -1.96591e-19 0.0533404 -0.000539167 0.0373697 0.000381852 0.0533404 0.000539167 0.084821 -9.02125e-20 0.0296823 -0.000894468 0.0373697 -0.000381852 0.0296823 0.000894468 0.0655028 -4.50591e-20
0.25 0.375 0.5 0.121058 3.82465e-21 0.0488919 -4.86136e-05 0.0202509 0.000121519 0.0488919 4.86136e-05 0.0929236 5.63828e-21 0.0333543 -9.61754e-05 0.0202509 -0.000121519 0.0333543 9.61754e-05 0.11906 1.26135e-20
0.25 0.375 0.625 0.11683 -5.63021e-21 0.039249 -0.000349081 0.00356242 -0.00135097 0.039249 0.000349081 0.106761 2.25531e-20 0.025729 -0.000986705 0.00356242 0.00135097 0.025729 0.000986705 0.159057 0
0.25 0.375 0.75 0.110491 0 0.0339308 0.000254571 -0.0262188 -0.000487423 0.0339308 -0.000254571 0.1178 1.16244e-20 -0.00381236 -0.000589038 -0.0262188 0.000487423 -0.00381236 0.000589038 0.166278 -3.60644e-21
0.25 0.375 0.875 0.101736 0 0.027725 -0.000498857 -0.0367865 -0.000467335 0.027725 0.000498857 0.122718 1.12766e-20 -0.0300987 0.000314214 -0.0367865 0.000467335 -0.0300987 -0.000314214 0.141702 4.19066e-20
0.25 0.5 0 0.105626 -8.8702e-23 0.0145801 0.000298504 -0.024324 -6.65842e-05 0.0145801 -0.000298504 0.159133 6.59938e-21 -0.0389335 0.000106316 -0.024324 6.65842e-05 -0.0389335 -0.000106316 0.100438 5.7204e-21
0.25 0.5 0.125 0.0952933 4.27602e-21 0.0273219 -0.000195495 0.00205232 0.000243441 0.0273219 0.000195495 0.156106 0 -0.0438473 -0.000116987 0.00205232 -0.000243441 -0.0438473 0.000116987 0.0695199 2.8162e-21
0.25 0.5 0.25 0.103828 2.39228e-21 0.034069 0.000148133 0.0306162 -7.05933e-06 0.034069 -0.000148133 0.143553 0 -0.0173167 -4.33156e-05 0.0306162 7.05933e-06 -0.0173167 4.33156e-05 0.0604896 0
0.25 0.5 0.375 0.116561 1.44214e-20 0.0382002 6.24417e-05 0.0379654 -3.74381e-05 0.0382002 -6.24417e-05 0.13124 4.48869e-21 0.0198105 0.000172452 0.0379654 3.74381e-05 0.0198105 -0.000172452 0.0722107 0
0.25 0.5 0.5 0.131905 0 0.0349397 -0.000111088 0.0252644 0.000275123 0.0349397 0.000111088 0.133133 0 0.0419196 -0.000100737 0.0252644 -0.000275123 0.0419196 0.000100737 0.103714 0
0.25 0.5 0.625 0.135868 8.87988e-21 0.0272376 -0.000353608 -0.00354446 -0.000627856 0.0272376 0.000353608 0.136507 -2.42808e-21 0.0412051 -9.62482e-05 -0.00354446 0.000627856 0.0412051 9.62482e-05 0.127926 1.12648e-20
0.25 0.5 0.75 0.120315 -1.40755e-21 0.0233356 5.95852e-05 -0.0239583 0.000383791 0.0233356 -5.95852e-05 0.150226 -2.57309e-21 0.0172413 0.000101182 -0.0239583 -0.000383791 0.0172413 -0.000101182 0.128681 0
